player_id,role,batting_style,bowling_style,image
44298fd9,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/francis-ford.jpg
44314446,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/pieter-van-der-bijl.jpg
4432aa36,,,,
443fac6b,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arthur-barrett.jpg
4447c23f,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/albert-rose-innes.jpg
44798536,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/eric-rowan.jpg
447aa3fb,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/cec-dixon.jpg
44872f55,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/george-gunn.jpg
4487cc09,Captain,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155484/lionel-cann.jpg
449d6fb7,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bert-sutcliffe.jpg
449f4e3c,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c582344/blessing-muzarabani.jpg
44a89551,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c332894/srikar-bharat.jpg
44af8622,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ashok-mankad.jpg
44afbf2d,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155983/nic-maddinson.jpg
44ba3b30,,,,
44cdbd47,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154352/johan-botha.jpg
44d0e8af,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155851/chandima-gunaratne.jpg
44d6a8b8,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ayaan-khan.jpg
44d9d268,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/prabesh-gurung.jpg
44e00a4c,Bowling Allrounder,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nopphon-senamontree.jpg
44e58b5b,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/abhijit-chakraborty.jpg
450f6fa6,Batting Allrounder,Right Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152710/graham-wagg.jpg
4522ba9a,,,,
453944a7,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/james-kelly.jpg
4553bbda,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/gulabrai-ramchand.jpg
4557dc54,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352476/paul-van-meekeren.jpg
455a7563,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/nabam-tempol.jpg
45627fe5,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/max-walker.jpg
45642393,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156416/muhammad-usman.jpg
45963d9e,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146429/niroshan-dickwella.jpg
45a43fe2,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c333874/ruturaj-gaikwad.jpg
45a6cf8a,Bowling Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/achille-cloete.jpg
45a7e761,Bowling Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146389/shahid-afridi.jpg
45c2196c,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154342/doug-bollinger.jpg
45ca0dc0,,,,
45d6354a,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jackie-mills.jpg
45d9aedb,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rohan-kanhai.jpg
45de8d3e,Bowling Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352424/shadab-khan.jpg
45e03c04,,,,
45eda7c8,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154633/chris-lynn.jpg
45f56920,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jonathan-cook.jpg
45fbd99d,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/walter-lees.jpg
4609931e,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/harry-donnan.jpg
461abf53,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/peter-philpott.jpg
462411b3,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577591/jasprit-bumrah.jpg
462d7c62,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156949/dane-paterson.jpg
462de46a,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/steve-camacho.jpg
462f5874,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bill-athey.jpg
4631be71,Bowler,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/michael-charlie.jpg
463cd7cb,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/craig-cumming.jpg
4658ed7b,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/eric-tindill.jpg
4663bd23,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154935/tim-seifert.jpg
46752a9c,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/sir-geoff-boycott.jpg
46961ea6,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/william-attewell.jpg
46963bbb,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/venkataraman-subramanya.jpg
46966c2b,,,,
469ccead,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244684/christopher-sole.jpg
469ea22b,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154995/nuwan-kulasekara.jpg
46a9bea1,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c190903/tushar-deshpande.jpg
46b50a50,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/fred-barratt.jpg
46b9eda8,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/sithembile-langa.jpg
46c6cf85,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157334/alan-melville.jpg
46c6db48,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/herby-wade.jpg
46d9d365,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/frederick-kuys.jpg
46e4a4e0,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mitchell-van-buuren.jpg
46e5475a,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/tony-lock.jpg
46fe40aa,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/andy-ganteaume.jpg
46ffacd1,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/gerry-hazlitt.jpg
4700f66f,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/austin-matthews.jpg
47176616,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/maitland-hathorn.jpg
471e1bc8,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/teddy-wynyard.jpg
472455a3,Batting Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/norma-whiteman.jpg
4751827a,Bowler,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157997/chris-schofield.jpg
4751caa3,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351887/lahiru-kumara.jpg
47773830,,,,
478bbd5f,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c333874/ruturaj-gaikwad.jpg
479f9b04,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154347/simon-milenko.jpg
47ab91f3,Batting Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c582338/sean-williams.jpg
47b6da87,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/stanley-jackson.jpg
47bcaf7a,Bowler,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154693/jemma-barsby.jpg
47c449c5,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dayyaan-galiem.jpg
47c5aae7,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157717/adam-bacher.jpg
47c9f734,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/christopher-king.jpg
47dc9794,Batsman,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mackenzie-harvey.jpg
47f75983,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154524/alok-sahoo.jpg
481c9214,Batsman,Right Handed Bat,Left-arm wrist-spin,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/chuck-fleetwood-smith.jpg
48322f1f,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154483/mark-richardson.jpg
48568d7f,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156633/bob-cottam.jpg
486065b3,Bowling Allrounder,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155835/hassan-khan.jpg
4861d29b,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156996/mohammad-naveed.jpg
487382e4,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/douglas-jardine.jpg
487b2fef,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ces-burke.jpg
487f5721,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/yash-nahar.jpg
48873544,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/leslie-gay.jpg
488b7e1b,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155726/thilina-kandamby.jpg
488bee62,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/kiran-more.jpg
48a1d7b7,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c171232/shimron-hetmyer.jpg
48a959ad,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157221/herman-griffith.jpg
48ad3373,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226325/blair-tickner.jpg
48ae4564,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jack-crapp.jpg
48b4f274,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/sl-fernando.jpg
48bf9d5c,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c151497/stephen-fleming.jpg
48c0c3be,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157778/keith-arthurton.jpg
48e99fe0,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/willis-cuttell.jpg
48f177f5,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154485/aaron-redmond.jpg
48fd7349,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c180290/michael-hussey.jpg
49118dc7,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154447/shem-ngoche.jpg
4921afa2,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/matthew-bell.jpg
4933f499,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c578414/jason-behrendorff.jpg
49479e6a,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156942/david-terbrugge.jpg
494849e6,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-croft.jpg
4948a447,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155901/farhad-reza.jpg
495627de,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156700/joey-benjamin.jpg
4958ad5f,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155114/punam-raut.jpg
495d42a5,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577683/ravichandran-ashwin.jpg
49691d7a,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c148328/chris-mpofu.jpg
496a0668,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154502/michael-owens.jpg
497b05f4,Bowler,Right Handed Bat,Left-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154686/dirk-nannes.jpg
4980fcb5,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/murray-bennett.jpg
4992d6f6,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244655/stephen-doheny.jpg
49933c5b,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-harvey.jpg
49a04442,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/john-edrich.jpg
49a9be6b,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-bolton.jpg
49b6c09f,Bowler,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/james-tredwell.jpg
49dc9cb4,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c537823/kavem-hodge.jpg
49fa1236,Batting Allrounder,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154634/michael-vandort.jpg
4a25c894,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155670/prasanna-jayawardene.jpg
4a3132b1,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jeremiah-matibiri.jpg
4a3503dd,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/logesh-prabagaran.jpg
4a461c24,Bowling Allrounder,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244798/liam-dawson.jpg
4a65051a,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/harshad-khadiwale.jpg
4a6dd895,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dipak-patel.jpg
4a745f65,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170817/ashley-nurse.jpg
4a84f573,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153334/terry-duffin.jpg
4a8a0ba4,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157315/peter-heine.jpg
4a8a2e3b,WK-Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170677/ms-dhoni.jpg
4a8d1b14,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alejandro-ferguson.jpg
4aad6842,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mohammad-sheikh.jpg
4aad78d3,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/khaya-zondo.jpg
4ab6d138,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/alex-doolan.jpg
4ab9c68f,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jack-cowie.jpg
4ac6664d,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255088/ama-kanchana.jpg
4add4c98,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ibrahim-hassan.jpg
4adf7cc0,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/john-sharpe.jpg
4ae00963,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bob-newson.jpg
4ae1755b,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244815/harry-brook.jpg
4af886ed,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/lakshay-garg.jpg
4b0e3049,Bowling Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c254952/aaliyah-alleyne.jpg
4b1b4d37,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pilling.jpg
4b2d6789,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c148348/tendai-chisoro.jpg
4b31f3a3,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/yash-thakur.jpg
4b51bd51,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mahmudul-hasan.jpg
4b546c04,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c151555/mathilda-carmichael.jpg
4b55733f,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ali-waqas.jpg
4b57e452,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153931/murali-vijay.jpg
4b68367d,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mike-smith.jpg
4b685e2d,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c158065/daniel-lawrence.jpg
4b6f8814,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/arslan-khan.jpg
4b761e31,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157697/fanie-de-villiers.jpg
4b7a2271,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/joe-hunter.jpg
4b8cf39c,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-french.jpg
4b9184fd,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/shannon-crawford.jpg
4ba0289e,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c255037/heather-knight.jpg
4ba2c04d,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154845/arjun-nair.jpg
4ba44e19,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154990/muttiah-muralitharan.jpg
4bc0a378,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244712/wellington-masakadza.jpg
4bc2e8bd,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152669/courtney-walsh.jpg
4bc7a86d,Bowling Allrounder,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/jordan-thompson.jpg
4bd09374,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/akash-madhwal.jpg
4bd33839,,,,
4bd3f984,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/pooviarasan-manogaran.jpg
4bd68092,Batsman,Left Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/morris-nichols.jpg
4bec0a86,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/suvankar-bal.jpg
4bec0b25,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/teddy-hoad.jpg
4c0f3806,Bowling Allrounder,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-raine.jpg
