player_id,names,role,batting_style,bowling_style,image,batting_last_3_avg,batting_last_5_avg,batting_last_10_avg,batting_last_20_avg,batting_all_matches_avg,bowling_last_3_avg,bowling_last_5_avg,bowling_last_10_avg,bowling_last_20_avg,bowling_all_matches_avg,fielding_last_3_avg,fielding_last_5_avg,fielding_last_10_avg,fielding_last_20_avg,fielding_all_matches_avg
9642e672,Ronald Oxenham,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ron-oxenham.jpg,,,,,,,,,,,,,,,
9642e672,Ron Oxenham,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ron-oxenham.jpg,,,,,,,,,,,,,,,
57a45277,R Parwin,,,,,,,,,,,,,,,,,,,
1a3cc554,R Paudel,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rohit-paudel.jpg,,,,,,,,,,,,,,,
1a3cc554,R Kumar,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/r-ram-kumar.jpg,,,,,,,,,,,,,,,
0a509d6b,Rinku Singh,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c279125/rinku-singh.jpg,9.333333333333334,11.8,13.2,25.3,24.416666666666668,0.0,0.0,0.0,0.0,0.0,8.0,4.8,2.4,4.0,5.541666666666667
0a509d6b,R Singh,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c279125/rinku-singh.jpg,9.333333333333334,11.8,13.2,25.3,24.416666666666668,0.0,0.0,0.0,0.0,0.0,8.0,4.8,2.4,4.0,5.541666666666667
b9cad3c4,Dick Tyldesley,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-tyldesley.jpg,,,,,,,,,,,,,,,
977069a5,Rakitha Weerasundera,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rakitha-weerasundara.jpg,,,,,,,,,,,,,,,
977069a5,R Weerasundera,,,,,,,,,,,,,,,,,,,
5b01ea8c,Raman Lamba,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raman-lamba.jpg,,,,,,,,,,,,,,,
5a892f36,R Rambukwela,Bowling Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155566/ramith-rambukwella.jpg,,,,,,,,,,,,,,,
3feda4fa,Roston Chase,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577665/roston-chase.jpg,,,,,,,,,,,,,,,
3feda4fa,Chase,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577665/roston-chase.jpg,,,,,,,,,,,,,,,
3feda4fa,R Chase,,,,,,,,,,,,,,,,,,,
6c0328e7,Roy Dias,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153250/roy-dias.jpg,,,,,,,,,,,,,,,
3d843d30,Richard Fuller,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dickie-fuller.jpg,,,,,,,,,,,,,,,
3d843d30,Dickie Fuller,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dickie-fuller.jpg,,,,,,,,,,,,,,,
e149d0ae,R Grundy,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352440/rahmanullah-gurbaz.jpg,,,,,,,,,,,,,,,
49933c5b,Robert Harvey,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-harvey.jpg,,,,,,,,,,,,,,,
d7c6b0fb,Rachael Haynes,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227640/rachael-haynes.jpg,,,,,,,,,,,,,,,
d7c6b0fb,R Haynes,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c227640/rachael-haynes.jpg,,,,,,,,,,,,,,,
1c918138,Rozel Liburd,,,,,,,,,,,,,,,,,,,
fe5f2e48,R L Jangid,,,,,,,,,,,,,,,,,,,
fe5f2e48,Ravi Jangid,Batting Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ravi-jangid.jpg,,,,,,,,,,,,,,,
3967930c,Richard Johnson,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156630/richard-johnson.jpg,,,,,,,,,,,,,,,
24cda304,Roy Park,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roy-park.jpg,,,,,,,,,,,,,,,
33a50ecf,Ricardo Powell,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c159963/ricardo-powell.jpg,,,,,,,,,,,,,,,
ab3c333a,Rahul Sanghvi,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rahul-sanghvi.jpg,,,,,,,,,,,,,,,
c654af19,Ryan McLaren,Bowling Allrounder,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157689/ryan-mclaren.jpg,3.333333333333333,8.2,15.4,10.055555555555555,10.055555555555555,29.33333333333333,26.4,25.0,20.444444444444443,20.444444444444443,2.6666666666666665,1.6,2.4,2.555555555555556,2.555555555555556
8779d82c,Robert Cowper,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bob-cowper.jpg,,,,,,,,,,,,,,,
8779d82c,Bob Cowper,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bob-cowper.jpg,,,,,,,,,,,,,,,
3fbc5cc9,R M Dagar,Bowling Allrounder,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/mayank-dagar.jpg,,,,,,,,,,,,,,,
3fbc5cc9,Rahul Dagar,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rahul-dagar.jpg,,,,,,,,,,,,,,,
c8998b10,D Bandara,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dinusha-bandara.jpg,,,,,,,,,,,,,,,
d28304a2,Richard Edwards,,,,,,,,,,,,,,,,,,,
d28304a2,Prof Edwards,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/prof-edwards.jpg,,,,,,,,,,,,,,,
140552e1,Richard Ellison,Batsman,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c160120/richard-ellison.jpg,,,,,,,,,,,,,,,
64f55c74,RCG Meyer,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/renaldo-meyer.jpg,,,,,,,,,,,,,,,
64f55c74,Renaldo Meyer,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/renaldo-meyer.jpg,,,,,,,,,,,,,,,
4ed7d23f,R Farrell,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152396/rene-farrell.jpg,,,,,,,,,,,,,,,
721e0199,R Ghosh,WK-Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c254925/richa-ghosh.jpg,,,,,,,,,,,,,,,
27159c6a,M Haq,,,,,,,,,,,,,,,,,,,
764bdd5f,Roger Harris,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roger-harris.jpg,,,,,,,,,,,,,,,
d4a1c35e,Roger Binny,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154793/roger-binny.jpg,,,,,,,,,,,,,,,
48568d7f,Robert Cottam,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156633/bob-cottam.jpg,,,,,,,,,,,,,,,
48568d7f,Bob Cottam,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156633/bob-cottam.jpg,,,,,,,,,,,,,,,
2e966563,R Hira,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154913/ronnie-hira.jpg,,,,,,,,,,,,,,,
2e966563,Hira,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154913/ronnie-hira.jpg,,,,,,,,,,,,,,,
c77ae77d,Rodney Hogg,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rodney-hogg.jpg,,,,,,,,,,,,,,,
7fa2ab1f,R Taylor,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c170729/ross-taylor.jpg,,,,,,,,,,,,,,,
1d1fb1be,L Bandara,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244656/ashen-bandara.jpg,,,,,,,,,,,,,,,
29e676b0,Rivaldo Moonsamy,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rivaldo-moonsamy.jpg,,,,,,,,,,,,,,,
c740ea83,Rajat Patidar,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c234983/rajat-patidar.jpg,59.333333333333336,52.8,50.5,44.55,40.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,2.3703703703703702
c740ea83,R Patidar,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c234983/rajat-patidar.jpg,59.333333333333336,52.8,50.5,44.55,40.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,2.3703703703703702
406c925e,Robert Poore,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-poore.jpg,,,,,,,,,,,,,,,
04268812,Roger Prideaux,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156706/roger-prideaux.jpg,,,,,,,,,,,,,,,
8f7a598f,Shaminda Eranga,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155874/shaminda-eranga.jpg,,,,,,,,,,,,,,,
8f7a598f,S Eranga,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155874/shaminda-eranga.jpg,,,,,,,,,,,,,,,
ac3e5a31,ter Braak,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ross-ter-braak.jpg,,,,,,,,,,,,,,,
f4d6a5b0,Ryan Murray,WK-Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ryan-murray.jpg,,,,,,,,,,,,,,,
5fef85ee,Richmond Mutumbami,WK-Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153266/richmond-mutumbami.jpg,,,,,,,,,,,,,,,
dd109bcd,Robin White,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robin-white.jpg,,,,,,,,,,,,,,,
3581a798,R Yates,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-yates.jpg,,,,,,,,,,,,,,,
37c0508e,Rangy Nanan,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rangy-nanan.jpg,,,,,,,,,,,,,,,
a0bb0e40,Roylin Cooper,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157864/kevon-cooper.jpg,,,,,,,,,,,,,,,
6e3f5a5c,Richard Ngarava,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244701/richard-ngarava.jpg,,,,,,,,,,,,,,,
6e3f5a5c,Ngarava,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244701/richard-ngarava.jpg,,,,,,,,,,,,,,,
bcaf7d33,R N Gurbani,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rajneesh-gurbani.jpg,,,,,,,,,,,,,,,
bcaf7d33,Rajneesh Gurbani,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rajneesh-gurbani.jpg,,,,,,,,,,,,,,,
ef48b426,Neil Harvey,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/neil-harvey.jpg,,,,,,,,,,,,,,,
69362253,Rawl Lewis,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rawl-lewis.jpg,,,,,,,,,,,,,,,
0e1f6c97,Robin Hobbs,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robin-hobbs.jpg,,,,,,,,,,,,,,,
4ec07775,R ten Doeschate,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155932/ryan-ten-doeschate.jpg,7.666666666666667,15.4,11.1,12.6,14.344827586206897,8.333333333333334,5.0,5.0,2.5,2.586206896551724,6.666666666666667,4.0,2.6,2.5,2.5517241379310347
4f9930dd,Robert Wylie,,,,,,,,,,,,,,,,,,,
8e38d470,R Raina,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c148324/suresh-raina.jpg,,,,,,,,,,,,,,,
d876610c,R Islam,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robiul-islam.jpg,,,,,,,,,,,,,,,
aa059b0e,Roland Butcher,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156584/roland-butcher.jpg,,,,,,,,,,,,,,,
03fdb5b4,Richard Collinge,Batsman,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/richard-collinge.jpg,,,,,,,,,,,,,,,
7f46e127,Patel,Bowling Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c332897/axar-patel.jpg,,,,,,,,,,,,,,,
7f46e127,RB Patel,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ravi-patel.jpg,,,,,,,,,,,,,,,
a6004ded,Rohan S Kunnummal,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rohan-kunnummal.jpg,,,,,,,,,,,,,,,
d1988788,R Mustafa,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156417/rohan-mustafa.jpg,,,,,,,,,,,,,,,
d5afc103,Ryan Hinds,Batting Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157211/ryan-hinds.jpg,,,,,,,,,,,,,,,
0ed9ff58,Rohit,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577755/rohit-sharma.jpg,,,,,,,,,,,,,,,
b4587494,K Rohit Rayudu,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rohit-rayudu.jpg,,,,,,,,,,,,,,,
3abb34ee,Roland Jenkins,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roly-jenkins.jpg,,,,,,,,,,,,,,,
3abb34ee,Roly Jenkins,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roly-jenkins.jpg,,,,,,,,,,,,,,,
cf77f579,Rojith K G,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rojith-ganesh.jpg,,,,,,,,,,,,,,,
cf77f579,Rojith KG,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rojith-ganesh.jpg,,,,,,,,,,,,,,,
d1eaad59,R Magarira,Bowler,Right Handed Bat,Left-arm wrist-spin,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rugare-magarira.jpg,,,,,,,,,,,,,,,
d4753890,R Jonathan,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rongsen-jonathan.jpg,,,,,,,,,,,,,,,
416881d1,R Jordan,Bowling Allrounder,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ray-jordan.jpg,,,,,,,,,,,,,,,
779b7f4d,R B Kalaria,,,,,,,,,,,,,,,,,,,
779b7f4d,RB Kalaria,,,,,,,,,,,,,,,,,,,
e1fcde86,P Rosan Kumar Rao,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roshan-kumar-rao.jpg,,,,,,,,,,,,,,,
a8f34100,Reg Scarlett,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/reg-scarlett.jpg,,,,,,,,,,,,,,,
e3115fd1,Reginald Schwarz,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/reggie-schwarz.jpg,,,,,,,,,,,,,,,
e3115fd1,Reggie Schwarz,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/reggie-schwarz.jpg,,,,,,,,,,,,,,,
b84718fd,Irera Rosine,Bowler,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rosine-irera.jpg,,,,,,,,,,,,,,,
baaae738,Royston H Dias,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/royston-dias.jpg,,,,,,,,,,,,,,,
91cd337c,Panchal,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/priyank-panchal.jpg,,,,,,,,,,,,,,,
04a418e8,Riyan Parag,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156160/riyan-parag.jpg,36.66666666666666,40.4,39.9,40.6,21.7536231884058,0.0,0.0,0.0,0.0,1.8115942028985508,8.0,8.0,5.6,2.8,4.579710144927536
04a418e8,RP Das,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ranjan-das.jpg,36.66666666666666,40.4,39.9,40.6,21.7536231884058,0.0,0.0,0.0,0.0,1.8115942028985508,8.0,8.0,5.6,2.8,4.579710144927536
cccdde80,Russel Arnold,Batting Allrounder,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155586/russel-arnold.jpg,,,,,,,,,,,,,,,
b08252b8,Ryan Burl,Batting Allrounder,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244702/ryan-burl.jpg,,,,,,,,,,,,,,,
b08252b8,R Burl,Batting Allrounder,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244702/ryan-burl.jpg,,,,,,,,,,,,,,,
f6d0ea8d,Richard de Groen,,,,,,,,,,,,,,,,,,,
03d21723,Robert Peel,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bobby-peel.jpg,,,,,,,,,,,,,,,
03d21723,Bobby Peel,Batsman,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bobby-peel.jpg,,,,,,,,,,,,,,,
4b1b4d37,Richard Pilling,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pilling.jpg,,,,,,,,,,,,,,,
4b1b4d37,Dick Pilling,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pilling.jpg,,,,,,,,,,,,,,,
ad8cb396,R Jones,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/richard-jones.jpg,,,,,,,,,,,,,,,
64775749,R Meredith,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155663/riley-meredith.jpg,-0.6666666666666666,-0.4,-0.4,-0.2222222222222222,-0.2222222222222222,29.33333333333333,34.2,30.0,29.27777777777778,29.27777777777778,0.0,1.6,0.8,0.8888888888888888,0.8888888888888888
64775749,Meredith,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155663/riley-meredith.jpg,-0.6666666666666666,-0.4,-0.4,-0.2222222222222222,-0.2222222222222222,29.33333333333333,34.2,30.0,29.27777777777778,29.27777777777778,0.0,1.6,0.8,0.8888888888888888,0.8888888888888888
64775749,Riley Meredith,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155663/riley-meredith.jpg,-0.6666666666666666,-0.4,-0.4,-0.2222222222222222,-0.2222222222222222,29.33333333333333,34.2,30.0,29.27777777777778,29.27777777777778,0.0,1.6,0.8,0.8888888888888888,0.8888888888888888
89e8c5ff,Richard Pollard,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226283/kieron-pollard.jpg,,,,,,,,,,,,,,,
89e8c5ff,Dick Pollard,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/dick-pollard.jpg,,,,,,,,,,,,,,,
805b89d7,R P Sharma,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577755/rohit-sharma.jpg,,,,,,,,,,,,,,,
c3d1402f,R P Singh,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153690/rp-singh.jpg,0.0,0.0,0.0,0.2,0.5365853658536586,18.666666666666668,16.2,18.7,30.75,34.951219512195124,0.0,0.0,2.4,1.9,3.268292682926829
ae5db104,Richard Snell,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157415/richard-snell.jpg,,,,,,,,,,,,,,,
c508bda3,Roshan Guneratne,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/roshan-guneratne.jpg,,,,,,,,,,,,,,,
6c3aef71,R Yadav,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/r-yadav.jpg,,,,,,,,,,,,,,,
d68e7f48,Ravi Rampaul,Bowler,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ravi-rampaul.jpg,5.0,2.6,4.0,4.333333333333333,4.333333333333333,26.33333333333333,24.4,35.4,41.583333333333336,41.583333333333336,0.0,0.0,3.6,3.0,3.0
ba5e1069,Rachin Ravindra,Batting Allrounder,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351609/rachin-ravindra.jpg,39.66666666666666,28.4,29.4,29.4,29.4,0.0,0.0,0.0,0.0,0.0,2.0,2.8,7.4,7.4,7.4
7d3720ba,R Bhatkal,,,,,-2.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-6.0,-6.0,-6.0,8.0,8.0,8.0,8.0,8.0
2df87089,R R Biswa,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raj-biswa.jpg,,,,,,,,,,,,,,,
2df87089,Raj Biswa,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raj-biswa.jpg,,,,,,,,,,,,,,,
c73a2343,Robert Dower,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/robert-dower.jpg,,,,,,,,,,,,,,,
e7de4f6b,R Emrit,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146371/rayad-emrit.jpg,,,,,,,,,,,,,,,
e7de4f6b,Emrit,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146371/rayad-emrit.jpg,,,,,,,,,,,,,,,
b8cc58c9,Reeza Hendricks,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577489/reeza-hendricks.jpg,,,,,,,,,,,,,,,
b8cc58c9,R Hendricks,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577489/reeza-hendricks.jpg,,,,,,,,,,,,,,,
c657469f,Raphick Jumadeen,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raphick-jumadeen.jpg,,,,,,,,,,,,,,,
e896c7f2,Rajiv Kulkarni,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raju-kulkarni.jpg,,,,,,,,,,,,,,,
e896c7f2,Raju Kulkarni,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/raju-kulkarni.jpg,,,,,,,,,,,,,,,
85f2e762,Ray Lindwall,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ray-lindwall.jpg,,,,,,,,,,,,,,,
2742086d,R O'Donnell,,,,,,,,,,,,,,,,,,,
2742086d,Robert O'Donnell,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c165708/robert-odonnell.jpg,,,,,,,,,,,,,,,
baf0fc26,R Rangarajan,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/rohan-rangarajan.jpg,,,,,,,,,,,,,,,
7d8feff2,Ramalingam Rohit,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ramalingam-rohit.jpg,,,,,,,,,,,,,,,
