match_id,date,venue,event,match_type,team1,team2,player1_1,player1_2,player1_3,player1_4,player1_5,player1_6,player1_7,player1_8,player1_9,player1_10,player1_11,player2_1,player2_2,player2_3,player2_4,player2_5,player2_6,player2_7,player2_8,player2_9,player2_10,player2_11
423786,2010-02-15,Seddon Park,Unknown Event,Test,New Zealand,Bangladesh,73ccd561,928670cc,5bd3bb5d,b61a3e1a,2be41edb,d7c6af50,b8a55852,43936951,f5821615,13c35c9e,05e0fab5,3b041a12,5fbe14fc,62e203d4,53bc7b84,2bb09eb2,7dc35884,a94e08ea,bf1d7d3e,090f9211,1a8eebbe,f56cd097
423789,2010-03-19,Basin Reserve,Trans-Tasman Trophy,Test,New Zealand,Australia,73ccd561,928670cc,5bd3bb5d,b61a3e1a,2be41edb,d7c6af50,b8a55852,43936951,13c35c9e,a5ac694f,05e0fab5,004c9e85,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,45c2196c,12eddf28
423790,2010-03-27,Seddon Park,Trans-Tasman Trophy,Test,New Zealand,Australia,73ccd561,928670cc,1b668884,b61a3e1a,2be41edb,d7c6af50,b8a55852,f5821615,13c35c9e,a5ac694f,05e0fab5,4329fbb5,fdedb37c,7d415ea5,48fd7349,f842c2cf,99464591,b0c772ee,f5180fe6,8ea6e670,12eddf28,45c2196c
426394,2010-07-13,Lord's,MCC Spirit of Cricket Test Series,Test,Australia,Pakistan,4329fbb5,fdedb37c,7d415ea5,f842c2cf,48fd7349,99464591,5748e866,30a45b23,f5180fe6,f3171936,45c2196c,480ed517,4d6d6280,211de69f,3029e282,fd2bf2a0,ff077124,0dc00542,e174dadd,16dfcc19,0be1b885,e03b66ec
426395,2010-07-21,Headingley,MCC Spirit of Cricket Test Series,Test,Australia,Pakistan,4329fbb5,fdedb37c,7d415ea5,f842c2cf,48fd7349,99464591,5748e866,30a45b23,f5180fe6,f3171936,45c2196c,480ed517,4d6d6280,211de69f,3029e282,fd2bf2a0,64c34cd0,ff077124,e174dadd,16dfcc19,0be1b885,e03b66ec
426401,2010-05-27,Lord's,Bangladesh in England Test Series,Test,England,Bangladesh,b68d14a9,f41598c1,ac7fa28f,39f01cdb,33155d1b,d2a6c0e6,1200550f,58043739,221ad9d9,d12143bf,ccdd8308,3b041a12,5fbe14fc,62e203d4,6752c57b,2bb09eb2,7dc35884,a94e08ea,bf1d7d3e,090f9211,f56cd097,d876610c
426402,2010-06-04,Old Trafford,Bangladesh in England Test Series,Test,England,Bangladesh,b68d14a9,f41598c1,ac7fa28f,39f01cdb,33155d1b,d2a6c0e6,1200550f,221ad9d9,a73321d3,d12143bf,ccdd8308,3b041a12,5fbe14fc,62e203d4,6752c57b,2bb09eb2,7dc35884,a94e08ea,bf1d7d3e,1a8eebbe,888e32bf,090f9211
426413,2010-07-29,Trent Bridge,Pakistan in England Test Series,Test,England,Pakistan,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,d2a6c0e6,1200550f,221ad9d9,eba6a852,d12143bf,ccdd8308,480ed517,4d6d6280,211de69f,3029e282,fd2bf2a0,64c34cd0,ff077124,e174dadd,16dfcc19,0be1b885,e03b66ec
426414,2010-08-06,Edgbaston,Pakistan in England Test Series,Test,England,Pakistan,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,d2a6c0e6,1200550f,221ad9d9,eba6a852,d12143bf,ccdd8308,480ed517,4d6d6280,211de69f,64c34cd0,fd2bf2a0,3029e282,ee9bdbc8,e174dadd,16dfcc19,05d74535,e03b66ec
426415,2010-08-18,Kennington Oval,Pakistan in England Test Series,Test,England,Pakistan,b68d14a9,f41598c1,ac7fa28f,39f01cdb,a386e91b,d2a6c0e6,1200550f,221ad9d9,eba6a852,d12143bf,ccdd8308,480ed517,f144d99b,b3118300,4d6d6280,e237b28c,211de69f,fd2bf2a0,ff077124,e174dadd,05d74535,e03b66ec
